[Mon Jul 14 18:28:31 2014] [error] [client 66.249.69.163] (13)Permission denied: file permissions deny server access: /home/mastertranslation/test.mastertranslationservices.com/public_html/sitemap.xml.gz
[Mon Jul 14 18:28:49 2014] [error] [client 66.249.69.163] (13)Permission denied: file permissions deny server access: /home/mastertranslation/test.mastertranslationservices.com/public_html/sitemap.xml.gz
[Mon Jul 14 18:29:09 2014] [error] [client 66.249.69.163] (13)Permission denied: file permissions deny server access: /home/mastertranslation/test.mastertranslationservices.com/public_html/sitemap.xml.gz
[Mon Jul 14 18:30:14 2014] [error] [client 66.249.69.163] (13)Permission denied: file permissions deny server access: /home/mastertranslation/test.mastertranslationservices.com/public_html/sitemap.xml.gz
[Tue Jul 15 00:40:31 2014] [error] [client 66.249.69.19] (13)Permission denied: file permissions deny server access: /home/mastertranslation/test.mastertranslationservices.com/public_html/sitemap.xml.gz
[Tue Jul 15 00:42:30 2014] [error] [client 66.249.69.163] (13)Permission denied: file permissions deny server access: /home/mastertranslation/test.mastertranslationservices.com/public_html/sitemap.xml.gz
[Tue Jul 15 00:42:32 2014] [crit] [client 181.177.155.154] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/
[Wed Jul 16 16:34:33 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=services_posts
[Wed Jul 16 16:34:35 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=services_posts
[Wed Jul 16 16:34:36 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=services_posts
[Wed Jul 16 16:35:13 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=services_posts
[Wed Jul 16 16:35:14 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=services_posts
[Wed Jul 16 16:35:15 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=services_posts
[Wed Jul 16 18:26:42 2014] [error] [client 181.177.145.61] PHP Warning:  Parameter 1 to wpcf7_tg_pane_found() expected to be a reference, value given in /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-includes/plugin.php on line 470, referer: http://test.mastertranslationservices.com/wp-admin/admin.php?page=wpcf7
[Wed Jul 16 18:28:02 2014] [error] [client 181.177.145.61] PHP Warning:  Parameter 1 to wpcf7_tg_pane_found() expected to be a reference, value given in /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-includes/plugin.php on line 470, referer: http://test.mastertranslationservices.com/wp-admin/admin.php?page=wpcf7
[Wed Jul 16 18:28:08 2014] [error] [client 181.177.145.61] PHP Warning:  Parameter 1 to wpcf7_tg_pane_found() expected to be a reference, value given in /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-includes/plugin.php on line 470, referer: http://test.mastertranslationservices.com/wp-admin/admin.php?page=wpcf7
[Wed Jul 16 19:25:45 2014] [error] [client 181.177.145.61] PHP Warning:  Parameter 1 to wpcf7_tg_pane_found() expected to be a reference, value given in /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-includes/plugin.php on line 470, referer: http://test.mastertranslationservices.com/wp-admin/admin.php?page=wpcf7-new
[Wed Jul 16 19:26:13 2014] [error] [client 181.177.145.61] PHP Warning:  Parameter 1 to wpcf7_tg_pane_found() expected to be a reference, value given in /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-includes/plugin.php on line 470, referer: http://test.mastertranslationservices.com/wp-admin/admin.php?page=wpcf7-new&locale=en_US
[Wed Jul 16 19:26:38 2014] [error] [client 181.177.145.61] PHP Warning:  Parameter 1 to wpcf7_tg_pane_found() expected to be a reference, value given in /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-includes/plugin.php on line 470, referer: http://test.mastertranslationservices.com/wp-admin/admin.php?page=wpcf7&message=created&post=882
[Wed Jul 16 19:28:31 2014] [error] [client 181.177.145.61] PHP Warning:  Parameter 1 to wpcf7_tg_pane_found() expected to be a reference, value given in /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-includes/plugin.php on line 470, referer: http://test.mastertranslationservices.com/wp-admin/admin.php?page=wpcf7&message=saved&post=882
[Wed Jul 16 19:29:45 2014] [error] [client 181.177.145.61] PHP Warning:  Parameter 1 to wpcf7_tg_pane_found() expected to be a reference, value given in /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-includes/plugin.php on line 470, referer: http://test.mastertranslationservices.com/wp-admin/admin.php?page=wpcf7&message=saved&post=882
[Wed Jul 16 23:31:54 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=content_block
[Wed Jul 16 23:31:56 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=content_block
[Wed Jul 16 23:32:16 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=content_block
[Wed Jul 16 23:32:17 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post-new.php?post_type=content_block
[Thu Jul 17 11:43:15 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post.php?post=891&action=edit&message=1
[Thu Jul 17 11:49:55 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post.php?post=891&action=edit&message=1
[Thu Jul 17 13:40:07 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post.php?post=891&action=edit
[Thu Jul 17 14:54:13 2014] [error] [client 181.177.145.61] PHP Warning:  Invalid argument supplied for foreach() in /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/plugins/squelch-tabs-and-accordions-shortcodes/squelch-tabs-and-accordions.php on line 423, referer: http://test.mastertranslationservices.com/
[Thu Jul 17 14:54:13 2014] [error] [client 181.177.145.61] PHP Warning:  Invalid argument supplied for foreach() in /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/plugins/squelch-tabs-and-accordions-shortcodes/squelch-tabs-and-accordions.php on line 427, referer: http://test.mastertranslationservices.com/
[Thu Jul 17 14:54:13 2014] [error] [client 181.177.145.61] PHP Warning:  Invalid argument supplied for foreach() in /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/plugins/squelch-tabs-and-accordions-shortcodes/squelch-tabs-and-accordions.php on line 423, referer: http://test.mastertranslationservices.com/
[Thu Jul 17 14:54:13 2014] [error] [client 181.177.145.61] PHP Warning:  Invalid argument supplied for foreach() in /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/plugins/squelch-tabs-and-accordions-shortcodes/squelch-tabs-and-accordions.php on line 427, referer: http://test.mastertranslationservices.com/
[Thu Jul 17 14:54:13 2014] [error] [client 181.177.145.61] PHP Warning:  Invalid argument supplied for foreach() in /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/plugins/squelch-tabs-and-accordions-shortcodes/squelch-tabs-and-accordions.php on line 423, referer: http://test.mastertranslationservices.com/
[Thu Jul 17 14:54:13 2014] [error] [client 181.177.145.61] PHP Warning:  Invalid argument supplied for foreach() in /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/plugins/squelch-tabs-and-accordions-shortcodes/squelch-tabs-and-accordions.php on line 427, referer: http://test.mastertranslationservices.com/
[Thu Jul 17 15:16:43 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/post.php?post=891&action=edit
[Thu Jul 17 16:53:16 2014] [crit] [client 181.177.145.61] (13)Permission denied: /home/mastertranslation/test.mastertranslationservices.com/public_html/wp-content/uploads/revslider/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable, referer: http://test.mastertranslationservices.com/wp-admin/media-upload.php?tab=library
